ScenarioName	anim.ks	DO NOT EDIT
「送ってくれてありがとう」	
引き止めることも考えたけど、昨日に次いで今日も強引に付き合わせたら、さすがに迷惑かなって思い直して。	
「気をつけて帰ってね。ばいばい」	
「ん」	
てっきり頷いての言葉かと思いきや、ほむらちゃんはおもむろにハンカチを差し出してきました。	
「なに？」	
「濡れてる」	
「どこ？」	
右手に傘、左手にハンカチを持ったほむらちゃんは数秒迷いを見せると、傘を閉じてわたしの肩を、袖を拭きはじめます。	
「じ、自分でやるよ？」	
「口で言うより、この方が早いわ」	
「そんなに濡れてる？」	
「傘が小さいから入りきらなかったのね。ごめんなさい」	
「ほむらちゃんが謝るようなことじゃないよ。だいたいほむらちゃんだって濡れて……」	
「私は平気」	
「わたしより濡れてない？」	
「平気よ」	
「でも……」	
「動かないで。拭きにくいでしょう」	
「あうう……」	
なんだろう、調子狂っちゃう。すっかりほむらちゃんのペースだし。	
今日のほむらちゃんは格別優しく感じるよ。	
服を拭いてくれる手つきも、向けてくる眼差しも、声音さえも優しく染み入る。	
「……しとしと雨、好きになったの？」	
「え？」	
「学校出た時よりも、なんか……穏やかに見えるから」	
雨は気分が滅入るから、あまり好きじゃないって言ってたのに。	
難しい顔をしているよりも、穏やかな雰囲気を漂わせている方が断然いいんだけどね。	
「……元気なあなたを見ていると、安心するからかもね」	
「わたし？」	
「遠い昔、雨の日にとても大切なものを失くしたの。悲しみと後悔しかない記憶……でも、今ここで笑っているあなたを見ると、とても救われる」	
「そんな……大げさだよ」	
「本当のことだから。さて、このくらいで大丈夫かしら。念のためお風呂でしっかりあたたまって。それじゃあ――」	
「ほむらちゃん！！」	
頭で考えるよりも、体が先に動いていました。	
袖をはしっと掴んで見上げると、まんまるに開かれた目と合って。	
「上がって、ほむらちゃん。あったかいココア、一緒に飲も？」	
「おまたせー。はい、ほむらちゃんの分」	
「ありがとう」	
「お菓子もあるよ」	
「クッキー？　随分と量が多いけど」	
「昨日パパが作りすぎちゃって。まだまだあるから、どんどん食べてね」	
「ええ。いただきます」	
お皿にてんこ盛りのクッキーはチョコとプレーンの二種類で、ほむらちゃんはまずプレーンへと手を伸ばします。	
そうして一口齧ると、ぴたりと動きを止めました。	
「お口に合わなかった……？」	
「いえ……これは……」	
さらに一口、もう一口。	
「これ、とってもおいしい」	
「ホント？　よかったぁ」	
「手作りのクッキーってパサパサしたイメージなのだけど、これはとてもしっとりしてるわ」	
「こっちも食べてみて。チョコ味もね、きっとビックリするよ」	
「それじゃあ遠慮なく」	
ぱくっと齧ったほむらちゃん、またまた動きを止めました。	
わかりやすくて、ちょっと面白いかも。	
「これはいったい……」	
「どう？　おいしい？」	
「おいしいなんてものじゃないわ……口の中でほろりと崩れたわよ……」	
「すごいでしょー？」	
「あなたのお父様はパティシエかなにか？」	
「ううん。普通の専業主夫だよ」	
「信じられない……どう考えても只者じゃないわ。いったいどうしたらこうなるのよ」	
「レシピは秘密です」	
「自分で突き止めろってことね……」	
早速謎解きに乗り出したのか、チョコとプレーンを交互に口へと運ぶほむらちゃんはひどく真剣な表情。	
根っからの真面目人間なのか、負けず嫌いなのかはわからないけど、どちらにしろ普段とのギャップがすごいです。和みます。	
「ほむらちゃんってかわいいね」	
「かわいいのはまどかでしょう」	
「ふええっ！？」	
ほむらちゃんを照れさせようとしたのに返り討ちにされちゃったよ！？	
顔があっという間に熱を持つのがわかるけど、テーブルを間に挟んで向かい合わせに座っているほむらちゃんからは隠しようもなく、わたしは意味もなくその場であたふた。	
「まどかもこういうお菓子、作れるの？」	
って気付いてよ！！　なにかリアクションしてよ！！　ココア飲んでる場合じゃないでしょ！！	
「わっ、わたしは……作れない……こともないけど……」	
「……聞いてはいけないことだったかしら……ごめんなさい……」	
「なんで謝るの？」	
「顔が赤いから……」	
いま気付いたんだ！？	
遅い、遅いよほむらちゃん……！！	
「これはそういうのじゃないもんっ」	
「じゃあいったい……」	
「それよりも！！　ほむらちゃんはどうなの？　お菓子作れる？」	
「作ったことがないからなんとも言えないわ。あなたはなにが作れるの？」	
「クッキーとドーナツなら作れるよ。クッキーはパパのとちがってパサパサだけどね」	
「そうなのね」	
「よかったら今度食べてみる？　なんて、毒味してって言ってるのとおんなじだよね。あはは」	
「食べたいわ。気になる」	
「…………」	
「…………」	
「…………」	
「あの、迷惑なら別に……」	
「迷惑じゃない！！　むしろほむらちゃんに迷惑じゃない！？　絶対おいしくないよ！！」	
「そんなことない。昨日のシチューとてもおいしかったし」	
「料理とお菓子作りは別物だよぉ……」	
「一緒よ。どちらも心がこもっていれば、出来がどうであれおいしいわよ」	
「お砂糖とお塩間違えても？」	
「ええ」	
「小麦粉と片栗粉間違えても？」	
「え、ええ」	
「真っ黒こげになっても？」	
「限度はあるけどね」	
「そっかぁ」	
そうは言いながらもほむらちゃんなら、どんな料理でも食べてくれそう。	
まずくても、焦げてても、黙々食べて最後にはこう言うんだ。「おいしかったわよ」って。	
昨日今日とほむらちゃんを見ていたら、そんな風に思えてなりません。	
真面目で優しくて、時々ちょっぴり意地悪で。とても、とてもいい子なんだ。	
もっと知りたいな、ほむらちゃんのこと。	
「ねぇ、ほむらちゃん。お化粧ってどうやるの？」	
「興味あるの？」	
「うん。昨日も話したけど、わたし、もっと大人っぽくなりたい」	
「まだ中学生なのだから、そんな無理する必要もないんじゃない？」	
「まだ中学生なのにほむらちゃん大人すぎるんだもん。ずるいよ」	
「そう言われてもね……」	
「どういうの使ってるの？　いま持ってる？　見せて見せて」	
「見せるから落ち着きなさい」	
こういうところがたぶん子どもっぽいんだろうな……と反省しながらも、ほむらちゃんがカバンからポーチを取り出すまでワクワクそわそわ。	
わたしがあまりにじっと見ているからか、ほむらちゃんはなんともやりにくそうに中身をテーブルに並べます。	
「って、これだけ？」	
「そうよ。これだけ」	
「ルージュ一本だけ？」	
「ええ」	
「なんでわざわざポーチに入れたの！？」	
「これだけでカバンに入れておくと探すの大変なのよ」	
「そっか……」	
「期待がはずれて残念だったわね」	
「残念ってことはないけど……」	
まじまじと見つめたほむらちゃんの顔。その肌は白く透き通っていて、まつ毛は長くて。	
すっと通った鼻筋につやつやの唇。どこをとっても文句なしの美人さんが、ルージュ一本しかつけていないなんて……！！	
「本格的にお化粧したらモデルさんみたいになるのかな。それだとわたし、気後れして話しかけられないや」	
「なにを言ってるの。そんなわけないじゃない」	
「そんなわけあるよ。ほむらちゃん、自分がすごく美人さんだってわかってないでしょ？」	
「まどか、あなた眼科に行って診てもらった方がいいわ。かなり深刻よ」	
深刻なのはほむらちゃんの方です。	
謙遜でもなんでもなく、本気で自分のことがわかっていないみたい。	
「ほむらちゃん、今まで誰にも美人だとかかわいいとかって褒めてもらったことないの……？」	
「あれはみんなお世辞でしょう？」	
「ちがうよ！！　本当のことだよ！！　もしかしてわたしの言葉もお世辞だって思ってる？」	
「あなたの言葉は、たとえお世辞でも嬉しいわ」	
「お世辞じゃないってばー！！」	
「それよりもまどか、あなたの方がかわいい」	
「はうっ……！！」	
もうやだほむらちゃん、なんでそんな不意打ちしてくるんだろう。	
それこそお世辞だって返したいけど、ほむらちゃんの表情はどこまでも真剣で、とてもお世辞や冗談で言ってるようには思えません。	
「……ずるい……」	
「どこがずるいのよ」	
「わたしも真面目に褒めてるのに……子どもっぽいのがいけないの？　小さい子が褒めてるのと同じように思われてる？」	
「なにをぶつぶつ言ってるの？」	
「わかった、わたしもお化粧する！　そうすれば大人っぽくなって、少しは信じる気になるかもしれないもんね」	
「あなたの言ってることがまるでわからないのだけど……とりあえず今のままでも十分魅力的よ」	
「そんなこと言って、ほむらちゃんはわたしがどんなにお化粧しても大人っぽくはなれないと思ってるんでしょ？　ちんちくりんで小学生みたい、いっそ幼稚園からやり直せって思ってるんでしょ！？」	
「誰もそんなこと思ってないわよ、ちょっと落ち着きなさい。ほら、ココア飲んで」	
「うん……」	
だいぶ冷めてしまったココアをコクコク飲んで、ふぅと一息。	
そうして正面のほむらちゃんの顔を、もう一度じっくり眺めます。	
「いいなぁ……」	
「……なにが」	
「わたし童顔だもんなぁ……」	
「そこがかわいいと思うのだけど」	
「いいなぁ……」	
「……少しつけてみる？」	
「いいの！？」	
テーブルをバンと叩いて身を乗り出す勢いに、ほむらちゃんは怯みながらもルージュを差し出してきました。	
それを受け取り、しげしげと眺め、キャップをきゅぽっと取り外し――	
「ほむらちゃあん……」	
「はいはい、つけ方がわからないのね」	
言葉とは裏腹にくすりと笑って、ほむらちゃんはテーブルを回りわたしの隣へと座ります。	
「こっち向いて」	
「はーい」	
「スティックで直接つけてもいいんだけど、私はいつも指で塗ってるわ」	
「指で？」	
「その方が自然に仕上がるの。顔、少し上に向けて」	
「こう？」	
「そうよ。じっとしててね」	
右手の人差し指に二、三回擦り付けるようにしてルージュを取ったほむらちゃんは、左手をわたしの頬に添えると顔を近付けてきます。	
な、なんだかこれ……	
「は、恥ずかしくない？」	
「どうして？」	
「だって……なんか……」	
キスするみたい。	
なんて言えるわけないよ……！！	
恥ずかしいし、もしも仮に言ったとして、思い切り怪訝な顔をされたらどうすればいいの？	
気持ち悪いこと言うのね、なんて返されたら……うーん、ちょっとショックかも。	
これがさやかちゃんだったら、ホントにしちゃうぞーって冗談で言ってくれるんだろうなぁ。	
杏子ちゃんはどうかな。ばーか、って笑いながら小突かれて終わりかな。	
「イヤならやめるけど。無理にするものでもないし」	
「イヤじゃないよ。ごめんね、続けて」	
気恥ずかしいだけで、全然イヤな気持ちなんてありません。	
むしろ、ここでやめられてしまう方がイヤかも。	
「それなら……」	
半信半疑ながらも再開したほむらちゃんは、右手の人差し指をわたしの唇に軽く押し付けてきました。	
端から真ん中へ向かって、なぞるように指を動かします。	
「あはは、くすぐったいよぅ」	
「あ、こら。動かないで」	
「だって、くすぐったいんだもん」	
「そんなに？」	
自分の唇をなぞって、首を傾げて。	
次にわたしの唇に触れると、また首を傾げます。	
「まどかって、くすぐったがり？」	
「そうでもないと思うけど。人に触られるとくすぐったいのかも。ほら、どう？」	
ほむらちゃんの唇をぷにぷに触ってみます。	
あ、見た目通りやわらかくて気持ちいいかも。	
「たいしたことないけど……」	
「じゃあこれで。どう？」	
ほむらちゃんがしてくれたみたいに唇を指でなぞります。	
一回、二回、三回。	
四回目でようやく声を上げました。	
「ふふっ、くすぐったいわね」	
「でしょ？」	
「でもやめてあげないわ。最後まできっちりやらせてもらうわよ」	
「ほむらちゃん、真面目なんだから」	
「上だけ塗ってあるのも変でしょう？」	
一回目と同じように、今度は下唇に塗ってくれるほむらちゃん。	
くすぐったいのを我慢しながら視線を上げると、それに気付いたのか目が合って。	
パッと逸らしたのはわたしの方。	
こんな至近距離で目を合わせるんじゃなかった。	
胸がドキドキうるさくなって、頬がカッと熱くなります。	
「また顔が赤くなったわ。やっぱり熱があるんじゃないの？」	
「だ、だいじょうひゃっ」	
「確かに……熱はないみたいね」	
おでこをコツンとあてて、ほむらちゃんは平然と口にして。	
なんで！？　なんでそんなに落ち着いていられるの！？	
それともわたしが変なのかな？　意識しすぎ？	
おかげでもう完全に目を合わせられません。	
「熱はないのに、どうしてこんなに赤いのかしら……」	
「ほむらちゃん、わざとやってない……？」	
「やるってなにを？」	
「うー……」	
「威嚇……？」	
わたしが真っ赤になってる理由、ちっとも思い至らないみたい。	
気付かれても困るけど、気付かれないのも複雑です。	
ほむらちゃんって鈍感なのかな……。	
自分がどれほど美人さんなのかもわかっていないくらいだし、そんな自分の言動に誰かが一喜一憂することがあるだなんて考えもしなさそう。	
「なにか気に障った？　それなら謝るわ」	
「あううごめん！　ちがうの、ほむらちゃんは悪くないの」	
しょんぼりするのはずるいよ。	
おかげでわたしは拗ねる暇もありません。	
そんな暇、ない方がいいんだろうけども。	
「あの……あのね、誰かにこうやってもらうのはじめてだから、なんか照れちゃって」	
「ああ、そういうことね」	
「ほむらちゃんは照れたりしないの？」	
「私は別に……	
はい、できたわよ」	
表情一つ変えることなく塗り終えたほむらちゃんは、体を少し引いて仕上がりをチェックしたのか、うんうん頷きます。	
「あなたにも、この色似合うわね」	
「ホント？」	
鏡を手に覗き込めば、違和感なく色づく唇。	
大人っぽさは、そんなに増えてはいないけど……	
「悪くない……よね？」	
「ええ。素敵よ、まどか」	
「えへへー、ありがとうほむらちゃん」	
「……よかったら、今度買いに行く？　あなたにもっと似合う色、探すの手伝うわ」	
「ほむらちゃんが見立ててくれるの？　やった、すごく心強いよ。あ、でも……」	
自分用の色を買ったら、もうほむらちゃんとはお揃いにできません。	
それなら買わずにいて、時々ほむらちゃんにお願いした方が……	
そうすればまた塗ってくれるかもしれないし、もっともっと仲良くなれるかも。	
「お買い物は行きたいな。雑貨とかもね、見たいところあるの」	
「いいわ、どこでも付き合う。それじゃあ、そろそろ……」	
「帰っちゃうの？」	
「帰っちゃいけないみたいな言い方しないで」	
小さく苦笑して、ほむらちゃんはポーチの中から袋を取り出します。	
そこに書かれている文字は『メイク落としシート』	
「落としちゃうの！？」	
「落とさないと肌が傷むわよ」	
「せっかく塗ってくれたのに……」	
「また塗ってあげるから。ほら、拭いて」	
「うー……やだ」	
「まどか」	
「やだもん」	
「困ったわね……」	
ほむらちゃんには悪いけど、わたしは内心ほくそ笑んでしまいます。	
こうやって抵抗していれば、ほむらちゃんが帰るのを引き延ばすことができる――それに気付いたからです。	
勝手にしなさいって置いて帰ればいいものを、ほむらちゃんはシートを片手にわたしが頷くのを待っていて。	
どこまでも真面目。それとも、自分が塗ったから落とすのも自分がやらないとっていう責任感なのかな？	
悪いけど……わたしはそれを利用しちゃいます。	
悪いけど……もっと一緒にいたいもん。	
「あなたが言うこと聞いてくれないと、私は帰れないのだけど」	
「イヤなものはイヤなの。絶対に落としません」	
「そこをなんとか」	
「やだ」	
「お願い」	
「イヤですー」	
「仕方ないわね……」	
「うにゅっ」	
業を煮やしたのか、ついにほむらちゃんは強硬手段に出ました。	
わたしの顎と頬を片手でむんずと掴むと、もう片方の手でぐいぐい唇を拭ってきます。	
「ずりゅっ、ずりゅいよほむらひゃ！！」	
「しゃべると口の中にシートが入るわよ」	
「むー……」	
「ん、綺麗になったわ」	
パッと手を離すと、やたら嬉しそうに唇をぷにぷに触ってくるほむらちゃん。	
わたしの気も知らないで……知るはずもないけど。でも……でも……！！	
あむっ。	
「えっ」	
「…………」	
「…………」	
ど、どうしよう……やりすぎちゃったかな。	
ほむらちゃんの指をくわえたまま動きを止めるわたしに、ほむらちゃんも黙りこくってしまいます。	
怒ってる？　困ってる？　困ってるのは間違いないだろうけど……。	
怖くて顔が見れなくて、ほむらちゃんのお腹の辺りをじっと凝視。	
ウエスト細いなぁって現実逃避をしてみるけど、くわえているものの存在感が半端じゃなくて、無理な相談で。	
「……まどか。これ……」	
恐る恐るといった様子で差し出されたのはクッキー。	
わたしはお腹が空いてるわけじゃないんだよ、ってつっこむべきなの？	
それともほむらちゃんなりに考えてくれたのかな。	
気まずくならないように、この状況を打開しようと。	
……ぱくっ。	
「もう一枚食べる？」	
露骨に安堵の息を吐いたほむらちゃんはまたクッキーを差し出し、それもわたしはぱくっとくわえてもぐもぐ食べて。	
ココアに口をつけながらそうっと上目遣いに窺えば、ほむらちゃんはわたしがくわえていた指をまじまじと見つめています。	
その指が、少し濡れていることに冷や汗が止まらず。	
シートを差し出すべきか、平謝りすべきか、冗談っぽく流すべきか。	
目まぐるしく考えているうちにほむらちゃんは、	
ぱくっとその指をくわえました。	
「――！？」	
声が出なかったのは奇跡。	
だけど体は派手に震えて、危うくココアをこぼしそうになって。	
そんなわたしに、ほむらちゃんは視線を向けます。	
心なしか勝ち誇った顔で。	
「これが間接キスってやつかしらね？」	
「し、知らないもん」	
それを言うなら、唇を触り合った時点でしてる気がします。	
楽しい気持ちの方が勝って、そこまで意識していなかったけども。	
「帰るわね、まどか。見送りはいいから」	
「……うん……バイバイ……」	
ほむらちゃんが鈍感だなんて、とんでもない。	
今のは明らかに意識して、やり返してきたんだよね。	
完全敗北。	
その四文字が頭に浮かんで、悔しいやら恥ずかしいやら。	
だけどちょっとだけ、こういうやり取りができたことに喜んでいる自分もいました。	
明日はきっと、まともに顔が見れないけどね。	
ScenarioName	scenario06_im02mami.ks	DO NOT EDIT
「随分と勉強熱心ね」	
「巴マミ……！！」	
「そんなに身構えなくてもいいじゃない。なにを読んでるの？」	
「……見ての通りよ」	
「『手作りお菓子入門』？　レシピ本を読んでたの」	
「悪い？」	
「悪くはないわ。意外なだけ。誰かに作りたいのかしら？」	
「……あなたエスパーなの？」	
「つまりは当たり？」	
「自分で食べたいだけかもしれないじゃない」	
「それだったら、あそこまで真剣な顔で本を読まないと思うのよね。しかも歩きながら」	
「……確定ではないのだけど」	
「うん？」	
「もしかしたらいずれ、お菓子をごちそうになるかもしれなくて。その時にお返しができるよう、今のうちから練習したいの」	
「真面目ね」	
「手作りをもらったら、同じく手作りで返したいでしょう？」	
「律儀ね」	
「でも、変なものを食べさせるわけにはいかないから……」	
「お菓子作りって基本、材料を混ぜて焼くか蒸すかするだけだから、そう難しいものではないわよ。ゼリーやババロアにいたっては冷やすだけだし」	
「その割には、ネットでちょいちょい失敗談を目にするけれど」	
「材料をレシピにある分量通りにしなかったり、火加減や時間を誤ると失敗するけど、逆に言えばそこに気を付ければ成功するの」	
「なるほど……勉強になるわ」	
「ほ、本当に真面目ね。メモ取るなんて」	
「せっかく教えてくれてるのだもの。聞き流すことなんてしない」	
「ここまで真摯な態度の暁美さん、はじめて見たわ……」	
「あなたオススメのレシピってある？」	
「クッキーがそこそこ凝っていて且つ作りやすいから、初心者にはオススメよ」	
「クッキーはちょっと……向こうが作ってくるかもしれないわ。あとドーナツも抜きでお願いしたいのだけど……」	
「そうねぇ……ちょっとその本、見せてくれる？」	
「ええ」	
「プリンババロア生チョコレート、トリュフにカップケーキ、クレープ……へぇ、大抵のものは載っているのね」	
「その本が一番分厚かったわ。そのせいで、どれにするか決めかねているの」	
「なるほどね……このホットケーキおいしそうね。これにしたら？」	
「いま明らかにあなたが食べたくて選んだでしょう」	
「ええ、まぁ。でもほら、実際おいしそうでしょ？」	
「そうね……」	
「作りたてを出してあげたら、きっと喜ぶわよ。もっと凝りたいのなら、冷ましたホットケーキの上にホイップとフルーツで飾り付けをしてもいいかもね」	
「それはかわいいかも」	
「でしょう？　そういえば生地にマヨネーズを少し入れると、外側サックリ中ふわふわのホットケーキに仕上がるそうよ」	
「それはおいしそうね！」	
「試してみて、うまくいったら教えてちょうだい。当日までにたくさん練習するのでしょう？」	
「ええ。三食ホットケーキにするわ」	
「野菜も食べなきゃダメよ」	
「……ホットケーキに挟むのってどうかしら」	
「サンドイッチのノリね……それもうまくいったら教えてね」	
ScenarioName	scenario07_ep03.ks	DO NOT EDIT
「まどか、おはよー」	
「よぉ」	
「おはようさやかちゃん、杏子ちゃん」	
「昨日の数学の宿題どうだった？　問六と八がどうしても解けなくてさぁ」	
「安心しろよ、さやか。あたしなんて一問もやってないぜ」	
「全っ然安心できないし！　あんた今日あてられるよ？」	
「……マジか」	
「数学の先生って、日付と出席番号が同じ人あててくるよね」	
「あたしアウトじゃん。どーすんだよ」	
「数学は二限目だから、それまでにやるしかないんじゃない？」	
「はぁ？　そんなの無理に決まってんじゃねーか」	
「一限目って国語だよね。内職しちゃうってのは？」	
「無理無理、寝ちゃうもん」	
「起きてなさいよ、がんばって」	
「無理だよー。だってあの先公、淡々と読むじゃんか。眠くなるんだよねぇ」	
「やる気のかけらもないわね、こいつ」	
「まどかは宿題全部やったのか？」	
「それが……あんまり……」	
「うそっ、珍しいじゃん。まどか、いつも真面目にやってくるのに」	
「たまには手ぇ抜きたくなる日もあるよなぁ。わかるよ」	
「あんたはいつも手抜きでしょーが。	
で、どうしたのさ。具合でも悪かった？」	
「そんなんじゃないよ。えと……うん、たまにはね、杏子ちゃんの言う通りサボっちゃおうかなって」	
「ふーん……」	
じとりと向けてくる眼差しは明らかに疑っているもので、さりげなく視線を逸らすと、すぐさまその先に回り込んできます。	
「まどか、なんか隠してるでしょ」	
「そ、そんなことないよ？」	
「声が上擦ってるし、目が泳いでるよ」	
「まどかって嘘つくの下手だよなぁ」	
「ううっ……」	
呻いたところで追及の手を緩めてくれるさやかちゃんではありません。	
逆にそうすればするほどグイグイ距離を詰めてきます。	
「なんなの？　なにがあったの？　言ってごらんよ、さぁさぁさぁ」	
「うざいぞ、さやか」	
「杏子は黙ってて！	
さ、まどか。言ってみよう？　ね？	
それともあたしのこと信用できないのかなぁ……だとしたら寂しいなぁ……」	
「そうやって訴えるのはずるいよ！！」	
「あ、わかった！　わかっちゃったよー。あいつでしょ？　暁美ほむらだ！！」	
「はうぅっ！！」	
「わかりやすくて面白いな、まどかは」	
「隠し事のできない素直な子だわぁ」	
「うー……」	
いい子いい子とでもいうように頭をなでてくるさやかちゃん。	
恨みがましく見上げても、効果はまるでありません。	
「で、ほむらになにされたの？　まさか雨の中、ネコ捜しに引っ張り回されたとか……！？」	
「ちがうよぅ！　確かにエイミーは見に行ったけど、それはわたしがお願いしたからだし、傘の中に入れてくれたんだよ」	
「あたしだってまどかが濡れてたら傘に入れるよ！！」	
「そこで張り合ってどーすんだよ」	
「家まで送ってくれたし、濡れたところ拭いてくれたもん」	
「その時に変なところ触られた！？」	
「ないよ、腕と肩だけだよ……」	
「あんた、どんだけほむらを悪者にしたいんだよ……」	
「それで！！　他には！？　それで終わったわけじゃないよね？」	
「ほむらちゃんを家に上げたけど……」	
「警戒心なさすぎるよ！　なんでよく知りもしないやつのこと家に上げちゃうかなぁ」	
「クラスメイトで一緒にネコ捜す仲なら、普通にありだと思うけどな」	
「さっきから聞いてれば、杏子はほむらの味方をするわけ？」	
「味方もなにもクラスメイトじゃんか。だったらいがみ合うよりさ、仲良くした方が楽しいんじゃねーの？」	
「ぐっ……正論……」	
「さやかちゃん、ほむらちゃんともっといっぱいお話してみてよ。そうすれば、ほむらちゃんがいい子だってわかるから。ホントだよ」	
「私がなに？」	
「ひゃあっ！！」	
「ほむら！！」	
「ぬるっと現れたな」	
「やいほむら！　あんた昨日まどかになにをした！！」	
「まどか、おはよう」	
「無視かーーーーーい！！」	
「お、おはよう。ほむらちゃん」	
「ん？」	
「お？」	
「あら」	
自分が今どんな顔をしているか、鏡を見るまでもありません。	
さやかちゃんと杏子ちゃんの反応を見るにバッチリ気付かれていて、ほむらちゃんは不敵な笑みを浮かべてて。	
「今日もがんばりましょうね、まどか」	
「う、うん」	
「それじゃあ、お先に」	
髪をなびかせ、颯爽とした足取りで歩き出すほむらちゃんを、呆気に取られた様子で見送ったさやかちゃんの第一声は、	
「なにあれこわい」	
「えらく機嫌よさそうだったな」	
「さわやかなんだけど」	
「よっぽどいいことあったんだろうなぁ」	
「いいこと……どう考えてもまどか絡みだよねぇ……」	
「そんなことは……」	
「家に上げてからなにしたの？　なにされたの？　まさか……襲われて……！？」	
「だからちがうよぅ！！　ほむらちゃんはいい子なんだからそんなことしないよ！！」	
「でもあいつ見て赤くなったじゃん！　なんでさ！！　	
襲われてそのまま受け入れちゃった系！？　中学生なのにー！！」	
「ちがうってばー！！　もう、さやかちゃんのおバカ！！　知らない!！」	
「ああっ、まどか行かないでー！！　カームバーーーーーック！！」	
「いや、明らかにさやかが悪いからな。後で謝れよ」	
話を聞いてくれないさやかちゃんに業を煮やしたのもあるけれど、それ以上に大きな声と内容に反応した周りの視線から逃げ出して、通学路を走るわたしはふと我に返るのです。	
教室に着いたらほむらちゃんがいる。わたし一人で入っていったら話しかけてこないかな？	
わたし、まだ二人きりで話せる余裕ないよ……絶対昨日のこと思い出して意識しちゃうもん。	
走るペースはどんどん落ちて、やがてはその場に足を止め。	
さやかちゃんたちが追いつくのを、じっと待つのでした。	
「……ほむらちゃん……」	
「あら、まどか。ようやく口を利いてくれる気になったのね」	
結局わたしは、朝から放課後のチャイムが鳴るまでずっと、ほむらちゃんを避けてしまいました。	
そんなわたしを責めるかと思いきや、ホッとした様子でほむらちゃんは席を立ちます。	
「昨日やりすぎたからかしら。ごめんなさい」	
「謝っちゃイヤだよ！　やりすぎたのはわたしの方だもん。ごめんね……」	
「いいのよ。じゃあ、これで仲直り？」	
「うん、仲直り」	
「よかったわ。ありがとう」	
「わたしこそありがとうだよ、ほむらちゃん」	
「ふふっ」	
「えへへっ」	
やっぱりほむらちゃんは優しくていい子。	
こんなほむらちゃんのこと、さやかちゃんにも知ってほしいなぁ。	
「エイミーのところ、行く？」	
「うんっ！！」	
「ちょっと待ったぁ！！」	
バァン！！	
「さやかちゃん！」	
丁度いいところに、と思ったのも束の間。	
さやかちゃんはもう一度机を叩きます。	
バァン！！	
「私の机……」	
「二人きりで行こうたってそうはいかないんだから！！」	
「あたしもついてく！！」	
「ほむら！　あんたが好き勝手できるのもここまでだよ！！」	
バンッ！	
バンバンッ！！	
なにか言うたびに机を叩くその様子は、がんばれば奏者に見えなくも……	
ううん。ただ暴れてるようにしか見えないや……。	
「私の机…………」	
まるで自分の一部のように悲しそうな声音で呟くほむらちゃんは、やがてキッと鋭くさやかちゃんを睨みつけました。	
「いい加減にしなさい美樹さやか。それはドラムじゃないのよ」	
「うるさい！　あんたの机なんてこうしてやる！！」	
ババンバンバンバンッ！！	
「やめなさいっ！！　そんなリズミカルに叩かないで！！」	
バン、バ……	
バン、バン、バ……	
「叩くの！？　叩かないの！？」	
「ふはは気になって仕方ないでしょー！？　そのままストレス抱えてハゲちゃいなさいよ！！」	
「小学生か」	
「おわっ！？」	
ガクンと体勢を崩したさやかちゃんの後ろ、ロッキーをくわえた杏子ちゃんは、呆れを全面に押し出してさやかちゃんを見下ろします。	
「あとさ、あんたが一番うるさい」	
「なにおう！？　っと、ふふん！　そう続けて膝カックンされるとでも！？」	
「や、普通に蹴り入れただけ」	
「ひどっ！！」	
「今のうちに行くわよ、まどか」	
「だからそうはさせないってぇ！！」	
俊敏な動きで行く手を遮り、立ち塞がるさやかちゃんを前にほむらちゃんは苛立ちを覚えたのでしょうか。両手をグッと握りこむのが見えました。	
一触即発、ハラハラドキドキ。	
「どいてくれる？」	
「ん」	
「って杏子ー！？」	
「ありがとう。それじゃあ」	
「また明日な」	
「待て待て待てーい！！」	
雑によけられたさやかちゃんは軽くジャンプ。そのままほむらちゃんの腕に飛び付くではありませんか！！	
そうやって全体重をかけられたものだから、ほむらちゃんはその場にガクンと膝をつきます。	
「なにやってるのさやかちゃん！？」	
「あたしもつーれーてーけーよー」	
「なんなのよそのテンション。鬱陶しいわね」	
「あんたがまどかにどう接してるのか、監視してやるんだから！！」	
「それなら、コッソリついてきた方がいいのではないかしら」	
「……………………	
はっ、確かに」	
「あと、ついてくるなら勝手にすればいいし。私に許可を取る必要はないでしょう？」	
「た、確かに」	
「美樹さやか……」	
すっくと立ってさやかちゃんの手を振りほどき、ほむらちゃんは物憂げな表情で髪をかき上げます。	
手入れが行き届いているのか、さらりと流れる黒髪。	
シャンプーの香りでしょうか。ふわりと甘い香りも漂って。	
「あなたって、ほんとバカ」	
「ぬぅぅぅぅぅっ！！」	
「落ち着けよ、さやか。その悔しさ、ゲームで晴らそうぜ」	
「ゲーム？」	
「そっ。口と頭じゃ勝てなくても、ゲームでなら勝てんじゃないの？」	
「さりげなく頭も入れられてるのがあれだけど……その案は悪くないわね」	
「だろ？　つーわけでほむら、まどか。ゲーセン行こうぜ」	
ニカッと笑うのに合わせて反射的に返しそうになるけれど。	
少し間を置き、首を傾げて。	
「「えっ？」」	
わたしとほむらちゃん、二人の声が綺麗にハモりました。	
「遊んでる場合じゃないのに……」	
「ネコのことか？　一昨日元気な姿を見たんだろ？　だったら大丈夫だって」	
「杏子ちゃんが遊びたいだけでしょ」	
「へへっ、バレたか」	
「もう、しょうがないんだから」	
あんまりに悪びれずあっけらかんと言い放つものだから、怒る気なんて失せちゃいました。	
それに考えてみれば、これっていい機会だよね。	
